-7.595899999999999874e-01,-4.735199999999999965e-01,5.816700000000000342e-02,8.040500000000000425e-01,-9.163900000000000379e-01,-1.143599999999999998e-02,5.433299999999999935e-02,5.349999999999999721e-03,1.506000000000000005e+00,-1.333800000000000097e+00,1.558200000000000029e+00,1.613599999999999923e+00,0.000000000000000000e+00
-7.595899999999999874e-01,-5.420313728275144571e-01,1.090640470952679852e-01,8.024130515508348660e-01,-7.320890448146526452e-01,-3.399662562064527660e-01,-3.662537816230756471e-01,1.630790377948677580e-02,2.744918598103804896e-01,-3.333800000000000097e+00,-3.452641656839989803e-01,-3.864000000000000767e-01,0.000000000000000000e+00
-7.595899999999999874e-01,-5.480623825471905297e-01,1.142078995075146569e-01,7.686230185251671232e-01,-4.261294187969370539e-01,-5.827996427146702185e-01,-5.439358219623456892e-01,5.159083269356467757e-03,1.216500647624665365e-01,-3.514237255030597140e+00,-5.078825912353268635e-01,-5.570606245271841894e-01,0.000000000000000000e+00
-7.572130279510481676e-01,-5.454664176685648513e-01,1.147177494020797800e-01,7.581249789297589414e-01,-4.686040237525354590e-01,-3.785348781090864811e-01,-7.285655566960244078e-01,6.628807770221456508e-04,8.929619302216608434e-02,-3.417300217172708710e+00,-5.017044950241975609e-01,-4.986555546207252498e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.436572291367534060e-01,1.147245726446495945e-01,7.550301045076710516e-01,-5.018864974870813622e-01,-2.812977221322165988e-01,-7.970165367624200137e-01,-3.305243085479376425e-04,7.941294087816286318e-02,-3.352216491923555086e+00,-4.891167595498805420e-01,-4.560428169898916306e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.429297591677648693e-01,1.146901285796252806e-01,7.541624624444052127e-01,-5.123590688092264367e-01,-2.517733757225523172e-01,-8.168743231805211114e-01,-5.255367304960415365e-04,7.679826039672892068e-02,-3.326317257392812810e+00,-4.831711966060222019e-01,-4.387038258844416228e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.427282734286327237e-01,1.147212218790851640e-01,7.543519296766838522e-01,-5.151857697995469998e-01,-2.444061975796899266e-01,-8.214749773944141076e-01,-5.561966680049871669e-04,7.458285428594992050e-02,-3.318826250731370386e+00,-4.824517230914204813e-01,-4.341476988483797261e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426825596329898360e-01,1.147391866927312820e-01,7.545350164630439949e-01,-5.159549041649243994e-01,-2.427612804761349052e-01,-8.222617220265858728e-01,-5.574895300120010725e-04,7.367905067311010525e-02,-3.317040584119960389e+00,-4.825366982165129603e-01,-4.331808607247172871e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426755950737880418e-01,1.147444027436179403e-01,7.546251060960110779e-01,-5.162019278496244867e-01,-2.424888299825506410e-01,-8.221697081802596951e-01,-5.528225823778301108e-04,7.344926372958256178e-02,-3.316748039194397091e+00,-4.826051078279906537e-01,-4.330496931312037279e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426778783977367349e-01,1.147447019173201133e-01,7.546664681207316816e-01,-5.163175562082594761e-01,-2.425415158941533200e-01,-8.218800869392850483e-01,-5.466156801768552384e-04,7.344932906911029458e-02,-3.316826706047326656e+00,-4.826269999309507619e-01,-4.331064025416455632e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426821246912887364e-01,1.147442634491255137e-01,7.546885523931055051e-01,-5.164037850231052440e-01,-2.426636830044696935e-01,-8.215515282870826663e-01,-5.399634243684091946e-04,7.348732772753321929e-02,-3.316982149188558715e+00,-4.826463770447226298e-01,-4.332044699106827879e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426864590961770762e-01,1.147448129370495368e-01,7.547036653334682210e-01,-5.164887245313959374e-01,-2.427897359352503281e-01,-8.212225774622998742e-01,-5.332130875421758117e-04,7.349007775735356962e-02,-3.317133575231216547e+00,-4.826894636094454794e-01,-4.333100593587971838e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426903566555667524e-01,1.147470550297687991e-01,7.547162375534346435e-01,-5.165808650613105124e-01,-2.429013244113467362e-01,-8.209033583724073546e-01,-5.264857338436008342e-04,7.342900182895900629e-02,-3.317256672039532894e+00,-4.827686986089917420e-01,-4.334149970959619291e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426936424875054010e-01,1.147513286074074851e-01,7.547277588877459031e-01,-5.166832950718478479e-01,-2.429923383841395557e-01,-8.205969969027738786e-01,-5.198232751543397289e-04,7.329079158711979125e-02,-3.317342559564563587e+00,-4.828906358696563039e-01,-4.335171576021672468e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426962360726983459e-01,1.147578497280440785e-01,7.547387142345310940e-01,-5.167975684259202840e-01,-2.430599688803602165e-01,-8.203048204865727167e-01,-5.132393984171124222e-04,7.306714227129883221e-02,-3.317386705590442020e+00,-4.830596886029761561e-01,-4.336159002105466898e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426980832305298152e-01,1.147667941208007081e-01,7.547492605895277373e-01,-5.169247896257298525e-01,-2.431023323320026519e-01,-8.200276739318288488e-01,-5.067379807894692228e-04,7.275136713254992671e-02,-3.317385838250920038e+00,-4.832795340323277067e-01,-4.337109625804219104e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426991373674479036e-01,1.147783239594161175e-01,7.547594507261683461e-01,-5.170659256688731054e-01,-2.431178169759072583e-01,-8.197662661454138133e-01,-5.003196019816343997e-04,7.233731630711331961e-02,-3.317337063559963717e+00,-4.835535928102865921e-01,-4.338021799369433107e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426993541370487284e-01,1.147925963334679167e-01,7.547693047696473201e-01,-5.172218971765676354e-01,-2.431048979398864329e-01,-8.195212648732125293e-01,-4.939837682738556970e-04,7.181903789592831988e-02,-3.317237607520735487e+00,-4.838851849021840179e-01,-4.338894102170026135e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426986898603798348e-01,1.148097658893988404e-01,7.547788326635866962e-01,-5.173936052893373105e-01,-2.430620837862542127e-01,-8.192933234364682127e-01,-4.877296483670158435e-04,7.119067275211775347e-02,-3.317084738782658526e+00,-4.842775787857427905e-01,-4.339725127391772519e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426971010239500792e-01,1.148299856476000663e-01,7.547880411378292687e-01,-5.175819396088113811e-01,-2.429879007953678893e-01,-8.190830885358582059e-01,-4.815563107505687864e-04,7.044642185871366480e-02,-3.316875744235106005e+00,-4.847340065776405971e-01,-4.340513412931309434e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426945440907497975e-01,1.148534072551602864e-01,7.547969358526074313e-01,-5.177877804885084867e-01,-2.428808882749373677e-01,-8.188912026548680334e-01,-4.754627987835133014e-04,6.958053605753138082e-02,-3.316607920245192354e+00,-4.852576684732420875e-01,-4.341257412087980438e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426909754021289611e-01,1.148801810652125971e-01,7.548055220547685851e-01,-5.180119996230870827e-01,-2.427395971359057880e-01,-8.187183048940183117e-01,-4.694481540791613445e-04,6.858731261754733022e-02,-3.316278568511184854e+00,-4.858517338649339101e-01,-4.341955475230829808e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426863511050966649e-01,1.149104561632329768e-01,7.548138047776272730e-01,-5.182554601163941177e-01,-2.425625894517510206e-01,-8.185650313424087665e-01,-4.635114236880923154e-04,6.746109388298668352e-02,-3.315884993242514955e+00,-4.865193414274975314e-01,-4.342605834264103293e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426806270855700776e-01,1.149443803771552225e-01,7.548217889013573156e-01,-5.185190163818825804e-01,-2.423484383248709351e-01,-8.184320153098447737e-01,-4.576516622634933936e-04,6.619626654621779682e-02,-3.315424498679538257e+00,-4.872635988755213421e-01,-4.343206587521787898e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426737589017275321e-01,1.149821002825568150e-01,7.548294791708592966e-01,-5.188035139806571605e-01,-2.420957278604665142e-01,-8.183198875139067185e-01,-4.518679326858818712e-04,6.478726110179665321e-02,-3.314894386655252045e+00,-4.880875826087671676e-01,-4.343755684390678828e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426657017156765184e-01,1.150237612063437082e-01,7.548368802006687472e-01,-5.191097894275069624e-01,-2.418030531909164671e-01,-8.182292762485879889e-01,-4.461593062168778723e-04,6.322855134649484066e-02,-3.314291954108049332e+00,-4.889943373112129454e-01,-4.344250909447210929e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426564102228687014e-01,1.150695072299773303e-01,7.548439964759003917e-01,-5.194386699724639067e-01,-2.414690205368764109e-01,-8.181608075407237335e-01,-4.405248625085186800e-04,6.151465388403596496e-02,-3.313614490516899824e+00,-4.899868755235875506e-01,-4.344689866036559045e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426458385790503547e-01,1.151194811925601302e-01,7.548508323519609320e-01,-5.197909733583799818e-01,-2.410922473046224757e-01,-8.181151052941919577e-01,-4.349636895679117395e-04,5.964012762182489130e-02,-3.312859275248940971e+00,-4.910681771951405650e-01,-4.345069959263548887e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426339403246437376e-01,1.151738246938752569e-01,7.548573920538563797e-01,-5.201675075527052439e-01,-2.406713622235606975e-01,-8.180927914197795303e-01,-4.294748837068247866e-04,5.759957325560447622e-02,-3.312023574814947580e+00,-4.922411892160860059e-01,-4.345388378376364158e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426206683064803693e-01,1.152326780974090165e-01,7.548636796753402933e-01,-5.205690704507592859e-01,-2.402050055294930320e-01,-8.180944859478334052e-01,-4.240575494861147945e-04,5.538763274056624636e-02,-3.311104640029624235e+00,-4.935088249308152708e-01,-4.345642078526222307e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.426059745968117021e-01,1.152961805333651696e-01,7.548696991779746401e-01,-5.209964495473321522e-01,-2.396918292001473660e-01,-8.181208071203484034e-01,-4.187107996567909058e-04,5.299898874818978478e-02,-3.310099703073969390e+00,-4.948739636315546697e-01,-4.345827761886045804e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.425898104095228103e-01,1.153644699016724284e-01,7.548754543901218250e-01,-5.214504215730919601e-01,-2.391304972502425186e-01,-8.181723714587456620e-01,-4.134337550992819811e-04,5.042836410835312144e-02,-3.309005974457005728e+00,-4.963394500319705527e-01,-4.345941858110615175e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.425721260134678259e-01,1.154376828749863054e-01,7.548809490058719929e-01,-5.219317520919588560e-01,-2.385196860939451935e-01,-8.182497938033237439e-01,-4.082255447613800103e-04,4.767052123624852117e-02,-3.307820639873970237e+00,-4.979080937201703638e-01,-4.345980504119310028e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.425528706428480730e-01,1.155159549016851750e-01,7.548861865839066043e-01,-5.224411950552507733e-01,-2.378580849834060484e-01,-8.183536873198897776e-01,-4.030853055943388634e-04,4.472026154367450546e-02,-3.306540856958103181e+00,-4.995826685905360165e-01,-4.345939523182722475e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.425319924045491904e-01,1.155994202088611311e-01,7.548911705462950650e-01,-5.229794923080665070e-01,-2.371443965327273695e-01,-8.184846634687524825e-01,-3.980121824875208596e-04,4.157242483424643947e-02,-3.305163751923026805e+00,-5.013659122538041135e-01,-4.345814403293558614e-01,0.000000000000000000e+00
-7.558268306629050137e-01,-5.425094381823567513e-01,1.156882118053050024e-01,7.548959041772289602e-01,-5.235473730429962558e-01,-2.363773373375832876e-01,-8.186433319307638845e-01,-3.930053282024608503e-04,3.822188868210321666e-02,-3.303686416092800560e+00,-5.032605254248070370e-01,-4.345600274802697283e-01,0.000000000000000000e+00
