-7.595899999999999874e-01,-4.735199999999999965e-01,5.816700000000000342e-02,8.040500000000000425e-01,-9.163900000000000379e-01,-1.143599999999999998e-02,5.433299999999999935e-02,5.349999999999999721e-03,1.506000000000000005e+00,-1.333800000000000097e+00,1.558200000000000029e+00,1.613599999999999923e+00,0.000000000000000000e+00
-7.595899999999999874e-01,-4.755924288403052813e-01,5.914080444986153512e-02,8.040180600733904948e-01,-9.127950250182086389e-01,-1.784434985836324053e-02,4.612897474598158520e-02,5.563746765081346857e-03,1.481977980414761698e+00,-1.401287101051777562e+00,1.521070841240240945e+00,1.559220038122743235e+00,0.000000000000000000e+00
-7.595899999999999874e-01,-4.777125765954147174e-01,6.014469909463882741e-02,8.039645527177893269e-01,-9.083059031684330709e-01,-2.586375912506753971e-02,3.825798228919730093e-02,5.776111300038587297e-03,1.457124735710194852e+00,-1.470272353828477430e+00,1.482908433724926756e+00,1.503543948156791155e+00,0.000000000000000000e+00
-7.595899999999999874e-01,-4.798713209214948705e-01,6.117687614046003752e-02,8.038851904580137653e-01,-9.027180485135449794e-01,-3.589224109817031744e-02,3.092831598933682216e-02,5.985669706835100752e-03,1.431456034853502590e+00,-1.540440593821474469e+00,1.443818636608939388e+00,1.446796804423089444e+00,0.000000000000000000e+00
-7.595899999999999874e-01,-4.820571879757813982e-01,6.223545014004367576e-02,8.037739854040477638e-01,-8.957851320505935133e-01,-4.840661760264296926e-02,2.438540768702408823e-02,6.191016770867207447e-03,1.404977612375478246e+00,-1.611392576225620488e+00,1.403925579189418071e+00,1.389259456960440398e+00,0.000000000000000000e+00
-7.595899999999999874e-01,-4.842551966188010648e-01,6.331843280785230677e-02,8.036223454510151853e-01,-8.872181196098302136e-01,-6.395732778028126453e-02,1.890375671293587079e-02,6.390868255384074201e-03,1.377679766418291596e+00,-1.682603555749597968e+00,1.363380338007838866e+00,1.331295872660855473e+00,0.000000000000000000e+00
-7.595899999999999874e-01,-4.864455625050183030e-01,6.442361503433367831e-02,8.034184325162931906e-01,-8.766990203697141437e-01,-8.313758804766949173e-02,1.477606425669106965e-02,6.583701404380507341e-03,1.349534553075121046e+00,-1.753377494194450215e+00,1.322372757022979073e+00,1.273384301857692469e+00,0.000000000000000000e+00
-7.595899999999999874e-01,-4.886021812404136022e-01,6.554858578194451557e-02,8.031457720526504751e-01,-8.639059181931472153e-01,-1.065154781030503151e-01,1.226250972529425998e-02,6.768186500941333374e-03,1.320486814828372379e+00,-1.822792325603297403e+00,1.281141625144967211e+00,1.216152864080108476e+00,0.000000000000000000e+00
-7.595899999999999874e-01,-4.906921343000540947e-01,6.669065590740069771e-02,8.027831760026029606e-01,-8.485721467275327834e-01,-1.345075040942985134e-01,1.152794900904629063e-02,6.942914659581950372e-03,1.290454239684796001e+00,-1.889682721665643772e+00,1.239979910863350021e+00,1.160391607155803362e+00,0.000000000000000000e+00
-7.595899999999999874e-01,-4.926773055237823051e-01,6.784691931355564531e-02,8.023059928996607582e-01,-8.305694033012563926e-01,-1.672062239082912072e-01,1.255166451893223803e-02,7.106438563724501618e-03,1.259333974185775640e+00,-1.952697831525274541e+00,1.199222025205715081e+00,1.107014117454786728e+00,0.000000000000000000e+00
